user_id,rec_1,rec_2,rec_3
46276,6,202,218
46277,7,2,5
46278,3,17,1
46279,16,2,64
46280,5,2,14
46281,2,1,4
46282,8,28,32
46283,7,39,19
46284,61,143,267
46285,12,1,30
46286,3984,2083,433
46287,57,38,136
46288,7,4,37
46289,1654,192,2271
46290,25,1,17
46291,31,30,16
46292,153,491,805
46293,4,2,8
46294,2,1,24
46295,4,5,7
46296,7,4,19
46297,437,31,231
46298,549,454,59
46299,310,465,46
46300,13,32,113
46301,5,24,25
46302,7,2,19
46303,675,349,915
46304,14,4,7
46305,146,235,31
46306,33,42,15
46307,4,1,5
46308,1,30,17
46309,7,19,70
46310,1,4,17
46311,16,118,5
46312,4,5,8
46313,69,17,88
46314,23,27,4
46315,4,12,7
46316,13,14,4
46317,29,7,113
46318,4,5,8
46319,2,21,1
46320,52,4,49
46321,4,21,1
46322,24,21,25
46323,4,13,7
46324,2,7,4
46325,2,3,18
46326,54,1362,1278
46327,51,17,1
46328,32,29,10
46329,153,134,6
46330,17,18,24
46331,1975,12,206
46332,4,1,33
46333,1,45,38
46334,1,17,20
46335,12,41,51
46336,2,4,18
46337,7,55,29
46338,5176,1811,4647
46339,7,13,4
46340,2658,1768,2452
46341,20,31,37
46342,13,167,7
46343,46,455,78
46344,7,28,20
46345,4,10,23
46346,4,11,33
46347,3537,1534,1831
46348,2,1,18
46349,31,16,2
46350,7,18,24
46351,861,539,942
46352,527,748,1
46353,1562,539,4082
46354,13,14,167
46355,70,39,54
46356,7,18,24
46357,3309,510,528
46358,46,57,42
46359,22,57,4
46360,7,65,48
46361,22,16,1
46362,33,4,81
46363,46,24,9
46364,7,28,32
46365,1,2,17
46366,13,14,5
46367,3,52,4
46368,3,99,17
46369,30,22,1
46370,904,539,1036
46371,1,46,22
46372,168,72,967
46373,393,536,252
46374,2,3,30
46375,4,5,13
46376,25,24,18
46377,7,19,14
46378,528,7,510
46379,56,2,30
46380,389,70,565
46381,7574,9488,9528
46382,1260,3112,2519
46383,206,423,12
46384,5,13,16
46385,5,4,28
46386,134,153,210
46387,1,17,20
46388,805,449,1093
46389,30,31,16
46390,12,51,134
46391,1,17,20
46392,24,214,1
46393,51,153,134
46394,33,1,143
46395,3,17,18
46396,5053,406,6367
46397,30,459,437
46398,393,12,206
46399,5,15,7
46400,37,19,15
46401,57,2,33
46402,59,50,157
46403,2522,2135,2393
46404,7,28,14
46405,1525,988,1
46406,349,670,915
46407,2,28,13
46408,7,13,37
46409,3,163,105
46410,23,25,7
46411,12,69,51
46412,19,4,2
46413,4,11,57
46414,2,7,13
46415,32,15,33
46416,20,39,70
46417,31,4,2
46418,31,30,6
46419,32,33,28
46420,2,18,24
46421,4,8,1
46422,5,37,8
46423,17,69,20
46424,7,13,28
46425,370,1,684
46426,4,8,13
46427,281,288,9
46428,46,16,11
46429,1,2,3
46430,4,5,11
46431,4,7,154
46432,1,4,31
46433,2,1,14
46434,7,18,24
46435,52,49,56
46436,1,17,4
46437,4,13,5
46438,2,16,31
46439,50,661,728
46440,23,19,29
46441,7,5,18
46442,4,3,5
46443,1228,1340,1394
46444,1,4,5
46445,13,7,14
46446,12,319,183
46447,2,1,31
46448,861,34,96
46449,4,8,2
46450,37,296,339
46451,46,4,1
46452,19,4,13
46453,2737,2746,1379
46454,18,25,21
46455,2,18,23
46456,31,11,46
46457,3166,4656,5092
46458,1,17,51
46459,41,27,2
46460,942,218,589
46461,2,1,19
46462,7,39,54
46463,4,10,15
46464,2,11,7
46465,46,11,318
46466,2,32,29
46467,4,46,28
46468,11,33,31
46469,17,4,8
46470,2,13,5
46471,7,13,14
46472,13,14,154
46473,17,20,2
46474,14,32,18
46475,1,2,4
46476,30,1,31
46477,224,3,206
46478,153,134,210
46479,3,24,23
46480,7,19,4
46481,2,1,9
46482,11,22,1
46483,51,210,183
46484,18,3,23
46485,11,22,5
46486,1,42,9
46487,31,46,11
46488,32,11,7
46489,4,65,32
46490,13,55,7
46491,4,13,5
46492,2,1,3
46493,14,32,19
46494,1838,2429,2121
46495,2,18,24
46496,23,4,19
46497,46,1,67
46498,1,2,18
46499,16,3,11
46500,18,24,23
46501,2,31,5
46502,17,20,52
46503,51,134,12
46504,17,18,3
46505,2,1,4
46506,51,12,153
46507,134,153,309
46508,4,81,40
46509,2,9,7
46510,7,54,19
46511,2,18,23
46512,61,30,31
46513,2,1,4
46514,953,9559,2547
46515,7,28,55
46516,232,305,7
46517,3,53,1027
46518,27,21,25
46519,30,31,318
46520,7,19,54
46521,10,33,32
46522,159,893,223
46523,7,13,10
46524,136,150,11
46525,2,13,11
46526,389,565,603
46527,5,14,2
46528,4,1,13
46529,4,14,5
46530,752,393,252
46531,31,33,57
46532,57,22,150
46533,210,202,69
46534,12,21,25
46535,56,52,49
46536,3,31,5
46537,17,2,20
46538,31,30,6
46539,1,17,20
46540,2,33,8
46541,960,988,1374
46542,13,14,5
46543,2493,25,3768
46544,2,1,46
46545,1018,1049,746
46546,22,33,5
46547,7996,9747,832
46548,21,2,1
46549,17,20,4
46550,31,17,44
46551,21,12,2
46552,15,5,37
46553,20,49,4
46554,7,19,13
46555,2,17,20
46556,17,20,12
46557,13,4,5
46558,6,12,69
46559,4,13,14
46560,305,488,72
46561,746,917,1254
46562,6,12,69
46563,37,3,26
46564,5,1,13
46565,2,21,1
46566,17,3,52
46567,4,5,8
46568,51,370,3
46569,69,6,3
46570,51,153,309
46571,13,14,29
46572,28,7,32
46573,1,33,22
46574,17,20,6
46575,153,69,41
46576,2,4,1
46577,2,17,31
46578,6,2,18
46579,25,13,1
46580,13,19,14
46581,27,1,17
46582,18,2,23
46583,3,105,52
46584,176,72,553
46585,16,4,30
46586,1,7,19
46587,18,24,23
46588,6,1,12
46589,134,202,309
46590,210,418,384
46591,2,7,18
46592,27,5,1
46593,1,2,17
46594,69,105,2
46595,2,7,31
46596,4,31,11
46597,5,8,10
46598,684,1359,1
46599,59,2,10
46600,1070,1257,433
46601,4,5,13
46602,11,46,57
46603,1,2,3
46604,8,37,29
46605,13,8,18
46606,2,7,5
46607,1,4,3
46608,2,18,23
46609,70,13,18
46610,11,16,5
46611,750,51,1169
46612,1,652,17
46613,11,100,22
46614,4,28,48
46615,59,46,11
46616,17,20,2
46617,17,20,18
46618,5,3,16
46619,1127,1363,1304
46620,13,5,14
46621,3,36,51
46622,3,20,18
46623,69,3,7
46624,33,5,8
46625,4159,207,3113
46626,8,2,32
46627,308,694,108
46628,5,177,28
46629,7,1,53
46630,4,5,13
46631,2,59,102
46632,88,1,149
46633,112,143,1
46634,242,343,227
46635,176,168,243
46636,20,3,1027
46637,31,11,143
46638,2,7,37
46639,4,9,7
46640,4,46,1
46641,810,2,2434
46642,14,4,5
46643,8,13,14
46644,16,30,22
46645,1924,3200,3359
46646,7,14,19
46647,1,11,4
46648,46,18,24
46649,252,581,3
46650,11,2,10
46651,29,28,26
46652,2,1,62
46653,18,24,25
46654,1,17,2
46655,4,37,15
46656,4,13,5
46657,4,5,15
46658,6,52,49
46659,48,37,17
46660,12,51,206
46661,13,168,2
46662,2,8,32
46663,25,27,24
46664,330,528,722
46665,5,28,11
46666,14,4,8
46667,23,1,55
46668,235,30,318
46669,331,683,156
46670,4,8,15
46671,30,4,267
46672,13,7,1
46673,23,51,69
46674,11,100,115
46675,2341,3166,3000
46676,1,27,25
46677,2981,2398,2547
46678,59,2,4
46679,3,49,1
46680,14,5,54
46681,31,1,2
46682,23,21,27
46683,8,11,33
46684,2,1,24
46685,46,57,30
46686,2,5,13
46687,1,19,17
46688,31,57,46
46689,7,4,28
46690,1,2,31
46691,13,2,7
46692,4,1,2
46693,59,2,102
46694,281,16,2
46695,27,25,5
46696,14,4,48
46697,49,10,7
46698,334,1036,676
46699,1036,1295,589
46700,69,153,134
46701,13,14,28
46702,2,19,39
46703,10,93,1
46704,833,3190,2515
46705,51,1,607
46706,51,2911,433
46707,2,17,4
46708,112,46,262
46709,99,1209,2141
46710,70,126,603
46711,112,46,47
46712,4,5,8
46713,4,8,28
46714,5,37,29
46715,61,30,267
46716,3,20,624
46717,419,384,543
46718,752,1022,393
46719,4,5,13
46720,125,5,43
46721,1379,3455,9057
46722,232,944,168
46723,2,46,16
46724,96,34,539
46725,11,16,5
46726,2,4,21
46727,7,19,2
46728,4,13,1
46729,4,2,10
46730,2,4,17
46731,51,202,419
46732,4,31,11
46733,19,18,1
46734,750,539,3607
46735,7,14,28
46736,168,176,553
46737,4,7,13
46738,1,31,46
46739,73,175,159
46740,1,17,12
46741,86,281,31
46742,7,14,19
46743,7,4,8
46744,4,26,31
46745,2,1,4
46746,1962,3309,980
46747,28,4,32
46748,4,14,32
46749,8,58,63
46750,1534,2842,61
46751,17,20,18
46752,235,262,267
46753,12,3,4
46754,1,9,26
46755,5,55,29
46756,6144,4925,283
46757,2,536,51
46758,30,22,81
46759,23,17,20
46760,1,93,5
46761,17,20,37
46762,1,4,17
46763,2,18,24
46764,17,2,31
46765,5,50,15
46766,51,183,12
46767,13,72,54
46768,31,3,46
46769,19,2,14
46770,18,25,27
46771,1602,1450,1340
46772,59,50,93
46773,13,7,54
46774,2086,5099,2611
46775,146,30,267
46776,16,7,9
46777,16,4,9
46778,11,33,136
46779,42,15,31
46780,2,8,13
46781,1,2,17
46782,31,11,57
46783,309,69,319
46784,63,14,4
46785,2,7,27
46786,41,159,175
46787,13,16,8
46788,3515,31,3
46789,37,29,4
46790,2138,1,49
46791,891,7,565
46792,1821,1267,1232
46793,8,14,28
46794,1,42,8
46795,31,42,5
46796,134,24,21
46797,1,22,33
46798,1,2,3
46799,389,1479,603
46800,16,57,47
46801,17,20,47
46802,202,309,17
46803,8,15,10
46804,3,12,16
46805,2,18,24
46806,4,31,1
46807,69,17,2
46808,13,8,5
46809,16,42,10
46810,2,15,37
46811,8,28,16
46812,4,2,46
46813,2135,3357,2842
46814,4,5,13
46815,18,24,25
46816,589,69,1
46817,6,12,30
46818,4,5,31
46819,2,31,8
46820,565,603,862
46821,17,69,51
46822,27,4,13
46823,11,16,17
46824,18,23,166
46825,349,1423,1498
46826,19,13,39
46827,1,17,2
46828,1654,330,528
46829,2,30,16
46830,13,14,8
46831,37,1,50
46832,752,1022,393
46833,389,192,307
46834,12,1,17
46835,703,911,915
46836,23,51,319
46837,1,3,2
46838,11,46,2
46839,2,4,1
46840,2,23,2489
46841,2,37,7
46842,4,8,65
46843,20,25,56
46844,6367,406,4792
46845,1630,330,167
46846,27,12,52
46847,1,110,135
46848,8,7,15
46849,4,22,38
46850,17,20,52
46851,70,13,14
46852,965,1036,861
46853,1,4,157
46854,13,19,14
46855,17,20,18
46856,67,4,30
46857,4,5,7
46858,3,2,18
46859,4,5,8
46860,938,942,904
46861,4,5,13
46862,57,81,33
46863,1,18,25
46864,1,2,4
46865,1,17,20
46866,51,153,134
46867,4,5,8
46868,353,5,13
46869,2,59,50
46870,30,4,11
46871,13,8,54
46872,14,4,2
46873,6585,4959,7132
46874,21,2,1
46875,25,319,91
46876,1,3,30
46877,4,5,8
46878,4,1,2
46879,1,12,52
46880,2,7,41
46881,6,2,3
46882,17,20,419
46883,10,8,14
46884,4,10,2
46885,4179,3301,6576
46886,2,4,37
46887,2,8,32
46888,844,1478,798
46889,3,2,33
46890,46,5,16
46891,1,2,70
46892,2,1,17
46893,2,23,18
46894,4,19,8
46895,27,6,31
46896,21,2,19
46897,86,4,281
46898,135,70,2224
46899,589,861,218
46900,41,151,1
46901,3,411,1
46902,5,58,15
46903,1479,2518,2631
46904,448,505,86
46905,30,143,112
46906,8,5,29
46907,11,4,38
46908,51,12,1
46909,844,549,454
46910,8,28,7
46911,17,20,52
46912,7,39,55
46913,134,69,309
46914,419,543,202
46915,1891,1901,1291
46916,5,11,31
46917,1,510,2518
46918,2,1,18
46919,23,32,13
46920,46,11,2
46921,750,134,2356
46922,22,10,28
46923,24,23,19
46924,5,4,1
46925,5,8,27
46926,54,14,4
46927,23,53,330
46928,18,24,21
46929,4,33,16
46930,1,52,18
46931,12,581,153
46932,12,17,20
46933,13,28,4
46934,24,2,389
46935,5,8,2
46936,202,419,51
46937,4,5,2
46938,151,428,684
46939,842,1743,1668
46940,510,192,307
46941,10,15,5
46942,1,3,17
46943,23,5,28
46944,2887,2287,433
46945,157,158,59
46946,247,315,719
46947,281,86,59
46948,127,193,4
46949,51,17,134
46950,8,4,2
46951,28,2,7
46952,1285,12,938
46953,4,32,7
46954,307,859,1356
46955,1,2,12
46956,3,2,22
46957,235,262,6
46958,7,19,9
46959,29,116,14
46960,7,4,8
46961,37,19,1
46962,51,3,2
46963,7,37,2
46964,4,33,42
46965,3177,2802,210
46966,2,1,4
46967,50,8,59
46968,28,19,29
46969,26,3286,3
46970,915,1075,1248
46971,51,12,69
46972,8,28,2
46973,24,1,21
46974,8,118,32
46975,31,1,11
46976,59,93,102
46977,13,4,7
46978,8,7,71
46979,539,99,218
46980,4294,4512,1831
46981,4,1,13
46982,25,27,21
46983,2,39,12
46984,5,31,8
46985,1606,2,20
46986,1362,1278,1525
46987,18,23,24
46988,5,29,15
46989,4,18,24
46990,389,155,161
46991,17,47,20
46992,3,52,56
46993,51,17,20
46994,4,8,7
46995,1,4,11
46996,2,1,23
46997,5,8,28
46998,2,7,8
46999,168,72,670
47000,4,35,5
47001,33,4,235
47002,18,2,1
47003,5,10,33
47004,51,4,153
47005,2,14,42
47006,17,1,252
47007,4,11,1
47008,14,28,7
47009,159,214,52
47010,13,14,28
47011,23,6,22
47012,18,23,7
47013,1,31,2
47014,24,20,33
47015,37,1,2
47016,28,54,2
47017,59,102,157
47018,1,15,42
47019,19,14,2
47020,29,28,7
47021,8,14,28
47022,2,10,8
47023,4,10,5
47024,18,17,24
47025,21,1,12
47026,12,6,393
47027,13,7,167
47028,2,1,23
47029,7,14,4
47030,4,5,29
47031,25,12,77
47032,2,8,13
47033,8,13,4
47034,1,12,17
47035,52,56,49
47036,5,2,29
47037,5668,2751,3957
47038,9512,7831,4769
47039,21,1,17
47040,1,1962,2
47041,111,81,136
47042,4,2,8
47043,1,4,29
47044,21,25,2
47045,8,10,32
47046,10,13,14
47047,1,18,24
47048,12,153,183
47049,61,1,6
47050,134,309,319
47051,252,2167,206
47052,1,17,20
47053,1,2,61
47054,23,7,14
47055,13,54,19
47056,38,47,15
47057,24,17,20
47058,4,5,13
47059,13,5,4
47060,5,8,10
47061,2588,4376,5046
47062,2,70,450
47063,4353,3029,4924
47064,752,1022,774
47065,13,58,2
47066,17,134,18
47067,33,4,136
47068,2,7,18
47069,5,13,8
47070,2,1,19
47071,72,670,232
47072,183,4,41
47073,30,81,33
47074,11,16,57
47075,23,4,70
47076,4,52,49
47077,18,11,23
47078,6144,283,54
47079,27,7,19
47080,8,4,5
47081,46,33,47
47082,5,28,1
47083,16,3,13
47084,4,1,18
47085,33,4,136
47086,4,5,8
47087,31,22,64
47088,419,643,449
47089,21,7,29
47090,31,2,281
47091,17,20,3
47092,1394,1450,1690
47093,23,10,31
47094,28,14,32
47095,2,21,1
47096,69,31,26
47097,873,2,18
47098,4,30,46
47099,1,30,2
47100,5,14,10
47101,419,12,543
47102,2,1,210
47103,13,7,55
47104,1,48,17
47105,4278,5165,6741
47106,4,5,8
47107,17,20,51
47108,243,2,4
47109,16,5,227
47110,1,47,6
47111,31,10,2
47112,218,334,1295
47113,134,210,12
47114,192,389,39
47115,1,4,3
47116,17,20,18
47117,1,17,20
47118,13,14,7
47119,183,351,12
47120,31,17,5
47121,3,12,7
47122,4,5,8
47123,4,5,8
47124,5,46,33
47125,3,18,21
47126,31,33,4
47127,25,51,3
47128,5,7,8
47129,3082,6606,4507
47130,13,14,5
47131,4,24,27
47132,13,5,29
47133,8,21,10
47134,5,37,29
47135,10,8,22
47136,5,37,31
47137,31,57,4
47138,4,10,43
47139,21,2,1
47140,1,9,963
47141,30,146,318
47142,12,51,69
47143,3093,2588,4376
47144,17,20,37
47145,2,5,7
47146,5,8,28
47147,13,14,5
47148,965,861,1036
47149,11,1,57
47150,4,2,14
47151,1,2,4
47152,18,24,7
47153,1,2,12
47154,5053,580,3840
47155,3705,3366,4
47156,2,4,16
47157,4,2,5
47158,21,1,2
47159,539,69,51
47160,4,2,8
47161,13,28,8
47162,1,17,20
47163,9,84,7
47164,2,59,50
47165,3229,9469,6078
47166,11,15,2
47167,2,18,24
47168,210,134,153
47169,565,603,562
47170,4,18,24
47171,8,7,4
47172,17,18,23
47173,4,2,59
47174,318,31,459
47175,4,13,28
47176,2,24,27
47177,4,7,26
47178,980,1962,1636
47179,12,69,536
47180,14,8,28
47181,176,305,72
47182,1962,1653,1889
47183,1,59,50
47184,11,31,46
47185,7,2,5
47186,3,6,7
47187,8,33,16
47188,13,14,28
47189,30,46,2
47190,39,192,110
47191,30,16,4
47192,1119,1249,1362
47193,13,8,55
47194,46,143,47
47195,1,4,16
47196,2,18,24
47197,8,14,7
47198,4,26,11
47199,5277,5431,3605
47200,4,5,37
47201,18,54,389
47202,5,14,26
47203,69,153,134
47204,17,20,4
47205,24,23,17
47206,2,23,18
47207,19,54,4
47208,4,5,14
47209,9,26,1085
47210,210,51,153
47211,4,5,11
47212,1,11,31
47213,69,105,3
47214,1,8,11
47215,384,419,543
47216,4,28,8
47217,8,33,2
47218,46,4,57
47219,17,20,18
47220,2,18,37
47221,4,5,11
47222,88,327,91
47223,17,20,2
47224,2,12,3
47225,4,2,1
47226,2,12,27
47227,7112,1,6731
47228,21,1,7
47229,24,26,13
47230,176,915,1208
47231,2,1,4
47232,5834,5642,5966
47233,16,4,5
47234,4,13,7
47235,4,5,13
47236,5,2,8
47237,9133,2,24
47238,246,418,419
47239,19,79,37
47240,4,5,14
47241,5,8,28
47242,13,28,37
47243,18,25,2
47244,13,4,28
47245,61,143,30
47246,15,7,29
47247,37,2,157
47248,29,42,14
47249,192,307,1479
47250,1,20,17
47251,1,2,17
47252,1,2,18
47253,47,309,7
47254,27,4,1
47255,4,38,5
47256,1,31,2
47257,553,944,1123
47258,1,728,2
47259,4,2,10
47260,50,37,296
47261,4,11,5
47262,11,31,5
47263,13,4,2
47264,33,13,28
47265,532,167,54
47266,248,353,14
47267,8102,6994,2
47268,176,84,14
47269,247,1507,92
47270,13,5,14
47271,2,7,8
47272,330,603,2407
47273,29,19,8
47274,2745,2277,2981
47275,123,72,28
47276,39,4,13
47277,61,31,235
47278,2,31,42
47279,59,17,85
47280,91,36,4
47281,1343,429,3858
47282,46,4,1
47283,4,5,36
47284,1257,12,1818
47285,281,1,5
47286,31,46,57
47287,24,23,27
47288,57,47,2
47289,2448,722,7
47290,4,1,2
47291,31,11,16
47292,72,31,305
47293,29,7,116
47294,13,5,14
47295,5,8,7
47296,2,46,11
47297,4,5,59
47298,54,70,14
47299,7,2,19
47300,12,3,4
47301,4,7,14
47302,565,1528,19
47303,17,20,14
47304,126,110,1
47305,61,31,30
47306,235,61,30
47307,12,1,6
47308,2,1,59
47309,5,59,15
47310,134,153,607
47311,2,17,18
47312,12,6,1
47313,17,18,25
47314,4,1,2
47315,4,1,37
47316,12,153,1
47317,10,15,17
47318,4,1,5
47319,2,6684,4
47320,1,17,20
47321,21,27,25
47322,12,1,18
47323,4,31,5
47324,91,3,52
47325,1,52,17
47326,4,2,31
47327,69,17,20
47328,2497,521,3366
47329,876,971,1229
47330,1,2,43
47331,8,42,28
47332,18,23,1931
47333,6,12,69
47334,4,46,33
47335,562,192,307
47336,28,4,5
47337,4,5,8
47338,1340,1363,2306
47339,2,5,28
47340,17,20,2
47341,4,8,28
47342,13,14,8
47343,2,13,19
47344,6,69,3
47345,36,4,3
47346,2,21,1
47347,235,44,262
47348,31,235,33
47349,46,57,22
47350,102,157,59
47351,1,7,5
47352,2,2501,2452
47353,24,23,27
47354,51,153,21
47355,5,1,32
47356,4,55,7
47357,3,25,24
47358,4,5,32
47359,4,7,5
47360,942,539,1776
47361,4,5,59
47362,61,30,11
47363,2,19,13
47364,26,31,28
47365,5,11,13
47366,1,2,4
47367,24,21,27
47368,28,8,37
47369,7,17,4
47370,4,5,28
47371,4,2,1
47372,4,30,5
47373,7,42,5
47374,31,46,57
47375,143,112,30
47376,1,19,168
47377,2,18,23
47378,8,10,29
47379,4,10,7
47380,1126,835,1352
47381,2,17,20
47382,18,21,25
47383,24,23,25
47384,4,31,143
47385,12,153,134
47386,675,237,705
47387,15,8,32
47388,1,2,17
47389,549,728,905
47390,46,4,33
47391,163,159,175
47392,7,2,18
47393,549,454,728
47394,1,33,81
47395,12,69,6
47396,4,5,14
47397,4,13,2
47398,549,1478,905
47399,1232,996,1267
47400,25,1,17
47401,29,32,37
47402,4,5,2
47403,1390,1267,1232
47404,50,454,549
47405,330,39,1278
47406,31,46,11
47407,4,5,13
47408,4,5,2
47409,24,309,460
47410,281,343,785
47411,5,8,15
47412,17,20,69
47413,1,8,22
47414,16,13,6
47415,2,4,1
47416,862,562,18
47417,1,17,20
47418,4433,3926,5017
47419,1,22,16
47420,8,2,7
47421,27,2,41
47422,28,37,16
47423,1,34,17
47424,4,58,10
47425,175,214,163
47426,18,2,1
47427,21,27,25
47428,51,153,12
47429,294,428,684
47430,1,2,4
47431,1870,2768,2497
47432,17,20,18
47433,330,1278,1525
47434,2,1,21
47435,8,28,2
47436,7,18,4
47437,13,4,58
47438,1,2,4
47439,7,8,28
47440,1358,1534,2842
47441,8,28,13
47442,1,18,24
47443,51,153,12
47444,1,12,6
47445,214,151,1
47446,31,1,46
47447,17,11,8
47448,4,8,14
47449,54,27,23
47450,8,5,55
47451,12,1,69
47452,7,1,37
47453,6197,1,17
47454,1,17,159
47455,2,1,20
47456,99,17,20
47457,4,42,8
47458,2,159,214
47459,5,26,13
47460,553,176,705
47461,13,18,24
47462,19,1,39
47463,37,549,339
47464,1,31,17
47465,579,876,1632
47466,22,38,1
47467,13,14,48
47468,134,153,183
47469,13,5,29
47470,4,3,13
47471,183,351,460
47472,168,553,967
47473,31,11,61
47474,1,3,17
47475,4,8,31
47476,13,7,14
47477,23,37,53
47478,4,5,8
47479,2,4,5
47480,30,143,146
47481,5,14,8
47482,6144,4925,167
47483,30,1,724
47484,31,8,67
47485,4,15,5
47486,319,2,583
47487,4,42,93
47488,4,64,38
47489,251,85,358
47490,57,8,81
47491,7,1479,39
47492,2,18,24
47493,4,11,5
47494,18,3,4
47495,1,37,18
47496,66,57,31
47497,2,7,37
47498,4,111,1
47499,4,45,115
47500,2,7,4
47501,17,18,24
47502,7,37,4
47503,3990,2,18
47504,1,19,37
47505,4,5,8
47506,4,5,19
47507,7,4,37
47508,1838,3280,1870
47509,1,17,20
47510,912,1959,3025
47511,8,7,4
47512,562,1374,598
47513,4,8,7
47514,33,28,22
47515,8,4,28
47516,218,334,589
47517,210,51,1416
47518,12,51,69
47519,29,32,93
47520,39,54,110
47521,17,20,69
47522,13,14,29
47523,18,24,27
47524,21,2,1
47525,7,17,20
47526,8,14,13
47527,4,8,32
47528,28,4,7
47529,4,13,54
47530,603,862,1374
47531,4,8,16
47532,28,24,25
47533,4,5,10
47534,13,28,5
47535,18,24,23
47536,2658,2452,1368
47537,1276,210,415
47538,434,6,206
47539,4,22,5
47540,6,1,12
47541,176,72,703
47542,2,18,24
47543,1,17,20
47544,30,146,16
47545,25,12,6
47546,11,4,38
47547,2981,1763,2261
47548,294,19,37
47549,1,2,18
47550,206,6,3
47551,86,6858,4
47552,31,4,46
47553,46,33,11
47554,364,4812,579
47555,27,25,1
47556,13,5,14
47557,51,1,12
47558,2,4,18
47559,13,7,14
47560,2,627,37
47561,2,22,16
47562,47,22,3
47563,2,1,18
47564,13,5,65
47565,2,31,17
47566,861,965,99
47567,5,31,11
47568,85,4,18
47569,2,21,1
47570,5,7,16
47571,1,30,6
47572,50,28,10
47573,419,449,643
47574,1840,4030,6731
47575,12,69,3
47576,4,5,15
47577,394,51,814
47578,12,147,51
47579,23,134,37
47580,7,4,5
47581,7,19,4
47582,3,41,183
47583,70,13,18
47584,4656,5092,5295
47585,17,20,327
47586,51,69,183
47587,12,309,183
47588,25,2909,370
47589,18,24,25
47590,1,4,5
47591,1,4,37
47592,17,20,10
47593,17,8,7
47594,859,1200,746
47595,4,1,2
47596,170,2,1
47597,281,596,16
47598,102,85,50
47599,17,20,6
47600,4,43,14
47601,2,4,5
47602,876,37,601
47603,176,18,23
47604,2,4,1
47605,18,24,27
47606,2,4,16
47607,330,450,1654
47608,51,1,2
47609,134,418,309
47610,1,2,5
47611,51,49,153
47612,12,17,69
47613,218,965,938
47614,10,36,3
47615,4,31,281
47616,25,37,4
47617,281,2384,242
47618,33,4,86
47619,2,876,549
47620,30,16,146
47621,2,4,5
47622,2434,1352,810
47623,31,30,61
47624,8,13,33
47625,22,4,16
47626,7,4,19
47627,1,3,4
47628,4,31,42
47629,18,24,23
47630,2,4,31
47631,1,17,12
47632,1,24,23
47633,1632,2260,1447
47634,17,20,4
47635,2056,1479,389
47636,1,3,31
47637,4,8,32
47638,3144,3918,16
47639,59,50,549
47640,57,33,38
47641,20,18,24
47642,168,14,967
47643,3939,3320,776
47644,1,2,41
47645,3,2,183
47646,18,4,7
47647,24,20,134
47648,1,4,3
47649,36,26,10
47650,7,13,4
47651,54,276,13
47652,3,4,7
47653,1,16,2
47654,5,10,13
47655,8542,9892,8694
47656,13,28,23
47657,17,20,12
47658,1,30,4
47659,2,8,1
47660,7,4,32
47661,549,627,296
47662,21,2,1
47663,4,11,16
47664,4,8,32
47665,2,1,59
47666,2,25,27
47667,2,18,25
47668,4,8,31
47669,30,7787,31
47670,17,20,18
47671,38,15,40
47672,4,8,33
47673,862,562,1479
47674,1,146,46
47675,2,42,28
47676,4,5,8
47677,17,41,20
47678,18,25,21
47679,13,5,14
47680,31,46,22
47681,4,13,5
47682,9,5,15
47683,4,18,24
47684,8354,25,1
47685,153,12,69
47686,146,81,11
47687,7,5,28
47688,1295,1769,1143
47689,13,5,8
47690,4,2,281
47691,41,4,206
47692,2,1630,450
47693,13,14,5
47694,1,2,22
47695,20,51,7
47696,69,210,3
47697,4,1,5
47698,4,5,19
47699,1556,589,861
47700,5,13,63
47701,1,3,52
47702,2,4,31
47703,4,11,31
47704,4,8,5
47705,1,33,16
47706,3924,168,5775
47707,6,1,12
47708,19,13,2
47709,17,20,70
47710,206,49,41
47711,51,183,309
47712,17,12,52
47713,2,21,1
47714,1,2,18
47715,4,32,7
47716,5,37,10
47717,16,11,31
47718,4,28,2
47719,7,1,11
47720,21,624,1
47721,18,25,24
47722,46,2,16
47723,861,1769,676
47724,1143,218,334
47725,13,2,14
47726,31,40,11
47727,61,46,57
47728,1,2,17
47729,17,20,12
47730,11,150,291
47731,17,20,294
47732,4,14,8
47733,17,18,24
47734,2012,1379,1858
47735,37,4,18
47736,4,8,29
47737,4,7,2
47738,4,8,22
47739,4,13,7
47740,16,11,31
47741,70,1768,2271
47742,2,1,17
47743,4,18,24
47744,3654,4565,6144
47745,4,22,46
47746,4,46,2
47747,210,280,327
47748,4,43,14
47749,4,33,2
47750,12,51,1
47751,915,488,1900
47752,15,59,2
47753,4,8,59
47754,29,19,1
47755,5934,7549,4647
47756,46,11,57
47757,2,17,20
47758,4358,902,521
47759,165,1200,917
47760,1,2,21
47761,2,1,175
47762,159,23,24
47763,22,2,100
47764,7,42,19
47765,309,183,319
47766,2,1,17
47767,8,14,1
47768,1,2,3
47769,5048,153,51
47770,18,24,17
47771,13,14,19
47772,2,912,19
47773,965,861,1295
47774,2,10,5
47775,4,8,7
47776,125,13,14
47777,628,222,242
47778,8,4,29
47779,183,419,309
47780,16,1,46
47781,2522,3144,2525
47782,17,20,19
47783,4,28,19
47784,14,2,4
47785,2,21,7
47786,4,28,8
47787,37,7,13
47788,18,23,25
47789,1291,1473,1932
47790,11,2,46
47791,2,7,13
