book_id,votos,nota_media
4891,294,4.0
4892,382,4.1
4893,184,3.8
4894,159,4.0
4895,320,3.5
4897,284,4.2
4898,263,4.2
4899,258,3.4
4900,273,3.7
4901,291,4.1
4902,208,4.1
4904,216,4.2
4905,293,3.4
4906,261,4.1
4907,82,3.8
4908,181,3.5
4909,356,3.9
4910,173,3.8
4911,181,4.4
4912,242,4.1
4913,165,3.9
4914,276,4.0
4915,288,3.9
4916,232,4.0
4917,225,4.1
4919,131,4.0
4920,302,3.4
4921,300,4.5
4922,219,4.1
4923,257,3.7
4924,246,3.4
4925,374,4.0
4926,254,4.0
4927,224,4.1
4928,270,4.2
4930,147,4.0
4931,274,4.3
4932,296,3.8
4933,312,4.0
4934,206,4.1
4936,155,3.1
4937,376,3.8
4938,385,3.7
4939,246,4.3
4940,134,4.1
4941,298,4.0
4942,276,3.8
4943,67,4.2
4944,256,3.9
4945,178,4.1
4946,274,4.4
4947,244,4.2
4948,310,3.9
4949,194,3.7
4950,260,4.0
4951,140,4.0
4952,170,4.0
4953,155,4.1
4954,204,3.6
4955,301,3.9
4956,187,3.3
4957,223,3.8
4958,119,3.9
4959,302,4.4
4960,163,4.0
4961,300,4.2
4962,81,3.6
4963,109,4.0
4964,297,4.0
4965,297,3.8
4966,243,4.1
4967,289,3.6
4968,167,4.0
4970,311,4.0
4971,195,4.3
4972,333,3.9
4973,309,3.6
4974,313,3.6
4975,165,4.1
4976,239,3.9
4977,332,3.8
4978,238,3.9
4979,329,3.7
4981,163,4.1
4982,258,4.1
4983,296,3.9
4984,114,4.1
4985,304,4.2
4986,313,3.8
4987,192,3.8
4988,276,3.9
4989,288,3.6
4990,187,4.1
4991,67,2.5
4992,307,3.1
4993,292,3.8
4994,307,4.0
4995,214,3.9
4996,367,3.8
4997,291,4.4
4998,216,4.2
4999,275,3.7
5000,189,4.3
5001,158,4.0
5002,140,3.2
5003,328,4.2
5004,284,4.0
5005,155,3.9
5006,288,3.8
5007,333,3.7
5008,204,4.0
5009,159,3.8
5010,249,3.6
5011,264,3.6
5012,239,3.9
5013,297,3.9
5014,224,3.7
5015,271,4.1
5016,217,3.8
5017,248,4.3
5018,230,3.6
5019,214,4.2
5020,306,4.1
5022,170,3.8
5023,254,3.7
5024,225,4.0
5025,228,4.2
5026,262,4.0
5027,174,4.0
5028,257,4.3
5029,227,3.8
5030,251,3.8
5031,293,4.0
5032,278,3.6
5033,273,3.9
5034,258,3.7
5035,222,4.2
5036,244,4.1
5037,245,3.9
5038,84,3.5
5039,251,3.5
5040,190,3.5
5041,301,3.8
5042,290,4.2
5043,270,3.6
5044,335,3.8
5045,210,3.3
5046,219,4.0
5047,278,4.1
5048,353,4.0
5049,334,3.9
5050,291,3.7
5051,283,3.5
5052,329,4.1
5053,68,3.8
5054,231,3.9
5055,312,4.0
5056,270,4.0
5057,234,3.9
5058,324,3.7
5059,175,3.5
5060,239,4.2
5061,234,3.7
5062,231,3.9
5065,197,3.9
5066,186,3.8
5067,351,3.8
5068,209,4.2
5069,300,4.2
5070,168,4.1
5071,194,4.5
5072,297,3.8
5073,265,4.0
5074,77,4.3
5075,238,3.7
5076,253,3.7
5077,227,3.8
5078,170,3.1
5079,245,3.4
5080,302,4.1
5081,137,3.9
5082,200,3.7
5083,206,4.1
5084,261,3.8
5085,249,3.7
5086,231,3.9
5087,214,3.1
5088,238,3.8
5089,389,3.9
5090,310,3.7
5091,289,3.9
5092,328,3.9
5093,221,4.1
5094,192,3.3
5095,346,3.6
5096,274,3.8
5097,285,3.8
5098,227,4.3
5099,405,4.1
5100,372,3.8
5101,279,4.3
5102,118,3.6
5103,276,4.0
5104,176,3.6
5105,190,3.5
5106,193,3.8
5107,204,4.0
5108,164,3.9
5109,280,4.1
5110,214,4.4
5112,231,4.2
5113,259,4.5
5114,297,4.0
5115,264,3.8
5116,171,4.0
5117,252,4.1
5118,275,4.3
5119,157,3.7
5120,194,3.7
5121,286,4.0
5122,249,3.9
5123,238,4.1
5124,264,3.8
5125,202,4.3
5126,145,3.9
5127,323,3.6
5128,227,3.5
5129,258,4.0
5130,138,3.4
5131,214,4.1
5132,143,3.6
5133,250,3.5
5134,303,4.1
5135,257,3.8
5136,257,4.1
5138,239,4.2
5139,271,3.7
5140,174,3.9
5141,303,3.6
5142,171,4.2
5143,293,4.1
5144,320,3.6
5145,236,4.1
5146,238,4.2
5147,267,3.9
5148,214,3.9
5149,290,3.5
5150,214,3.8
5151,212,3.8
5152,383,4.0
5153,260,4.1
5154,103,4.0
5155,270,3.7
5156,232,4.2
5157,373,3.6
5158,310,4.1
5159,221,4.0
5160,344,3.9
5161,286,3.9
5162,306,4.0
5163,302,4.1
5164,220,3.8
5165,240,4.1
5166,331,3.7
5167,282,4.2
5168,266,4.0
5169,139,4.1
5171,287,4.3
5173,300,4.3
5174,203,3.8
5175,315,3.8
5176,341,3.9
5177,337,3.8
5179,282,3.8
5180,175,4.0
5181,302,4.2
5182,288,4.0
5183,106,3.5
5184,238,3.7
5186,249,3.9
5187,374,4.1
5188,366,3.7
5189,230,4.0
5191,280,3.6
5192,262,4.0
5193,258,4.0
5194,340,3.9
5195,400,3.7
5196,245,4.0
5197,263,3.7
5198,261,3.9
5199,241,3.9
5200,117,3.6
5201,233,3.8
5202,170,4.3
5203,311,3.8
5204,229,4.2
5205,145,4.2
5206,310,3.7
5207,256,4.7
5208,102,3.7
5209,317,3.8
5210,188,4.2
5211,228,4.1
5212,73,4.1
5213,176,3.9
5214,212,4.0
5215,246,4.0
5216,314,3.7
5217,273,4.0
5218,285,4.3
5220,338,3.6
5221,298,3.8
5222,227,3.8
5223,298,3.9
5224,215,4.0
5225,268,4.0
5226,193,3.9
5227,283,4.3
5228,103,3.9
5229,302,3.8
5230,220,3.4
5231,328,3.3
5232,350,4.0
5233,261,3.6
5234,118,4.4
5235,193,4.0
5236,280,3.7
5237,223,3.6
5238,242,3.3
5239,347,3.9
5240,223,3.9
5241,170,3.8
5242,275,3.3
5243,247,3.7
5244,184,3.9
5245,124,4.1
5247,282,4.1
5248,220,4.3
5249,174,4.1
5251,272,3.3
5252,215,4.2
5253,276,3.9
5254,250,4.2
5255,129,3.9
5256,155,4.1
5257,285,3.5
5258,201,4.0
5259,237,3.9
5260,325,3.5
5261,270,3.8
5262,256,3.6
5263,302,3.9
5264,204,3.5
5265,264,4.1
5267,160,4.1
5268,92,4.1
5269,190,4.2
5270,247,3.8
5271,279,3.8
5273,234,4.0
5274,228,4.1
5275,75,3.9
5276,132,4.0
5277,298,4.0
5278,233,3.9
5280,128,3.5
5281,165,3.9
5282,308,3.7
5283,292,4.3
5284,272,4.2
5285,175,4.1
5286,184,3.8
5287,245,4.0
5288,314,3.8
5289,252,4.1
5290,318,3.4
5291,168,3.9
5292,335,3.4
5293,291,4.0
5294,275,4.1
5295,314,4.0
5297,235,3.8
5298,258,3.5
5299,240,3.9
5300,239,3.6
5301,288,3.9
5302,162,3.6
5303,297,4.0
5304,376,3.7
5305,232,3.1
5306,288,4.2
5307,305,3.9
5308,258,3.8
5309,208,3.8
5310,271,4.1
5311,289,3.7
5312,171,4.2
5313,293,3.8
5314,306,4.0
5315,238,3.8
5316,268,4.0
5317,252,3.7
5318,170,3.3
5319,266,4.0
5320,218,3.8
5321,215,4.0
5322,288,3.3
5323,234,4.3
5324,235,4.2
5325,93,4.0
5326,247,3.7
5327,266,4.0
5328,249,4.1
5329,275,3.8
5330,293,3.7
5331,299,4.2
5332,322,3.9
5333,129,4.1
5334,138,3.6
5335,154,3.9
5336,130,4.1
5337,297,4.1
5338,262,3.8
5339,133,4.3
5340,295,4.3
5341,327,4.0
5342,266,3.6
5343,365,3.2
5345,300,3.8
5346,241,4.4
5347,330,4.0
5348,257,3.0
5349,270,3.9
5350,216,3.5
5351,241,4.2
5352,223,4.1
5353,94,3.9
5354,329,4.0
5355,235,3.1
5356,275,4.0
5357,249,3.9
5358,283,3.8
5359,227,4.0
5360,263,4.0
5361,205,3.7
5362,139,3.6
5363,231,4.1
5364,191,4.0
5365,235,4.0
5366,292,4.3
5367,232,3.7
5368,288,3.7
5369,154,4.1
5370,349,3.8
5371,219,3.9
5372,340,4.0
5374,186,3.8
5375,191,4.0
5376,309,4.5
5377,124,4.2
5378,229,3.8
5380,151,3.7
5381,291,3.8
5382,259,4.0
5383,342,4.0
5384,206,4.4
5385,328,3.3
5386,211,3.7
5387,208,4.2
5388,309,3.9
5389,262,4.0
5390,237,4.1
5391,212,3.3
5392,251,4.0
5394,173,4.1
5395,282,3.5
5396,189,4.4
5397,208,3.4
5398,296,4.2
5399,176,4.4
5400,217,4.3
5401,192,4.0
5402,339,3.5
5403,176,3.9
5404,307,3.7
5406,229,3.5
5407,285,3.3
5408,238,4.2
5409,233,3.5
5410,342,3.7
5411,288,4.1
5412,288,3.8
5413,77,3.9
5414,245,4.0
5415,297,4.1
5416,242,3.3
5417,333,3.9
5418,183,3.6
5419,256,3.1
5420,175,3.9
5421,241,3.8
5422,230,4.5
5423,220,3.3
5424,157,3.9
5425,269,3.9
5426,129,3.8
5427,221,3.4
5428,202,3.8
5429,251,4.0
5430,228,3.8
5431,287,4.1
5432,149,3.6
5433,196,4.1
5434,221,4.0
5435,104,4.3
5436,209,3.6
5437,390,3.5
5438,233,4.2
5439,249,4.2
5440,202,3.9
5442,268,4.1
5443,225,3.7
5444,286,3.9
5445,231,3.7
5446,366,4.2
5447,307,4.2
5448,227,4.1
5449,212,3.9
5452,174,3.8
5453,129,4.1
5454,172,4.1
5455,161,3.8
5456,271,3.5
5458,316,3.7
5459,221,4.1
5460,173,3.9
5461,199,3.8
5462,280,3.6
5463,332,3.9
5464,222,4.3
5465,155,3.7
5467,241,4.3
5468,279,3.7
5469,242,3.9
5470,239,3.4
5472,175,3.9
5473,208,3.5
5474,230,3.3
5475,261,4.0
5476,149,4.2
5478,218,3.6
5479,253,3.9
5480,180,3.5
5481,252,4.0
5482,188,3.8
5483,120,4.1
5484,142,3.8
5485,201,3.7
5486,226,4.0
5487,149,4.0
5488,270,4.3
5489,206,3.8
5490,210,3.7
5491,311,3.9
5492,330,4.1
5493,168,4.3
5494,250,4.1
5495,122,4.1
5496,249,4.2
5497,205,4.0
5498,343,3.8
5499,313,3.9
5501,277,3.8
5502,108,4.3
5504,249,4.0
5505,275,3.9
5506,297,3.8
5507,351,3.9
5508,207,4.3
5509,201,4.1
5510,306,4.4
5511,200,4.2
5512,277,4.2
5514,176,3.8
5515,211,4.1
5516,127,3.9
5517,230,3.6
5518,185,4.0
5519,282,3.6
5520,198,4.2
5521,149,4.0
5522,289,4.1
5523,128,4.4
5524,146,4.0
5525,235,3.4
5526,214,3.8
5527,384,3.9
5528,235,4.0
5529,137,3.9
5530,209,4.0
5531,120,3.7
5532,194,3.3
5533,250,3.7
5534,217,3.4
5535,138,3.7
5536,323,3.8
5537,182,4.0
5538,214,4.1
5539,226,3.7
5540,351,3.7
5541,222,4.0
5542,154,3.9
5543,75,3.5
5544,222,3.7
5545,244,4.4
5547,212,4.3
5548,223,4.0
5549,92,3.6
5550,220,3.8
5551,196,4.1
5552,179,4.2
5553,182,3.5
5554,238,4.1
5556,260,3.4
5557,202,3.8
5558,366,3.6
5559,262,3.9
5560,245,3.6
5561,269,4.0
5562,222,3.8
5563,259,3.8
5564,273,4.1
5565,203,4.0
5566,214,4.1
5567,306,4.0
5568,326,3.2
5569,326,3.9
5570,226,3.7
5571,114,4.1
5572,128,3.9
5573,264,3.9
5574,246,4.0
5575,155,4.1
5576,304,4.4
5577,248,3.7
5578,284,4.1
5579,202,3.9
5580,267,4.7
5581,182,3.7
5582,260,3.9
5583,217,3.9
5585,190,3.8
5586,288,4.2
5587,279,4.1
5588,329,4.0
5589,204,3.9
5590,247,4.1
5591,248,3.7
5592,151,4.0
5593,163,3.8
5594,184,4.0
5595,276,3.1
5596,218,4.1
5597,169,3.7
5598,205,3.6
5599,240,4.2
5600,275,3.9
5601,287,4.1
5602,160,3.4
5603,184,3.4
5604,249,4.0
5605,212,4.2
5606,114,4.2
5607,166,3.9
5608,195,3.7
5609,288,3.9
5611,198,4.2
5612,235,4.1
5613,194,3.6
5614,210,3.3
5615,291,3.7
5616,196,3.5
5617,257,3.7
5618,163,3.6
5619,190,3.9
5620,236,3.8
5621,240,3.8
5622,137,4.0
5623,230,3.8
5624,195,3.9
5625,290,3.7
5626,159,3.8
5627,297,4.1
5628,179,3.9
5629,295,3.6
5630,246,3.6
5631,115,3.7
5632,259,3.9
5633,158,4.0
5634,164,4.1
5635,190,3.8
5636,169,3.8
5637,146,4.2
5639,230,3.8
5640,157,4.1
5641,228,4.2
5642,290,3.7
5643,181,4.4
5645,217,3.8
5646,235,4.0
5648,268,4.0
5650,190,3.7
5652,267,4.3
5653,128,3.9
5655,280,3.7
5656,247,3.8
5657,209,4.1
5658,299,4.4
5659,277,4.2
5660,250,4.0
5661,286,3.9
5662,166,3.7
5663,194,3.9
5664,166,4.0
5665,290,3.8
5666,198,4.1
5667,269,3.4
5668,319,3.9
5669,262,3.8
5670,157,4.1
5671,201,3.8
5672,262,4.2
5673,184,3.8
5674,232,4.4
5675,126,4.0
5676,231,3.7
5677,197,4.1
5678,236,4.0
5679,118,4.2
5680,255,4.0
5682,175,4.4
5683,242,4.0
5684,290,4.0
5685,286,4.0
5686,242,3.4
5687,234,3.4
5688,254,3.8
5689,168,3.9
5690,120,4.1
5691,133,4.4
5692,270,3.9
5693,217,3.8
5694,178,3.8
5695,293,3.9
5696,212,3.5
5697,212,3.7
5698,133,3.5
5699,155,3.5
5700,218,3.9
5701,145,4.4
5702,139,3.8
5703,207,3.6
5704,249,3.4
5705,250,3.7
5707,267,4.3
5708,161,3.7
5709,235,3.3
5710,241,4.4
5711,173,3.5
5712,149,3.8
5713,110,3.6
5714,200,4.1
5715,207,3.8
5716,260,4.2
5717,335,4.1
5718,202,4.5
5719,256,3.2
5720,234,4.2
5721,254,4.1
5722,180,3.9
5723,174,4.0
5724,114,3.9
5725,99,4.3
5726,243,3.4
5728,282,4.1
5729,213,3.6
5730,102,3.9
5731,136,4.3
5732,232,4.2
5733,175,3.6
5734,322,3.9
5735,200,4.2
5736,170,3.8
5737,305,3.6
5738,265,3.8
5739,333,3.8
5740,145,3.8
5741,212,3.9
5742,236,4.3
5743,233,3.8
5744,225,4.2
5745,158,4.4
5747,226,3.9
5748,278,4.0
5749,199,4.3
5750,244,3.9
5751,235,3.2
5752,220,4.4
5753,165,4.0
5754,215,4.6
5755,240,3.9
5756,262,3.9
5757,199,3.8
5758,281,4.0
5759,230,3.6
5760,268,4.1
5761,72,4.0
5763,336,3.5
5764,222,3.7
5765,188,4.0
5766,285,3.8
5767,240,4.2
5768,242,4.2
5769,201,4.0
5770,297,4.0
5771,190,4.0
5772,200,3.7
5773,214,4.4
5774,199,3.8
5775,340,3.7
5776,262,3.1
5777,297,3.8
5778,144,3.4
5779,122,4.1
5780,137,3.8
5781,284,4.0
5782,255,4.1
5783,198,3.6
5784,132,4.1
5785,192,4.1
5786,132,3.6
5787,171,3.6
5788,64,4.0
5789,236,4.3
5790,209,3.9
5791,234,4.3
5792,190,3.7
5793,224,4.2
5794,160,4.3
5795,271,3.5
5796,107,3.7
5797,221,3.7
5798,162,3.8
5799,230,4.0
5800,274,3.7
5801,235,3.8
5802,282,4.1
5803,185,3.8
5804,290,4.3
5805,326,4.1
5806,153,3.7
5808,176,3.6
5809,116,3.9
5811,208,4.2
5812,152,3.9
5813,205,3.9
5814,248,4.1
5815,252,3.7
5816,270,4.0
5817,250,3.0
5818,253,3.8
5819,187,3.5
5820,149,4.0
5822,177,3.5
5823,219,4.3
5825,266,4.3
5826,259,4.0
5827,326,3.8
5828,70,3.7
5829,223,3.8
5833,233,4.2
5834,283,4.0
5835,211,4.0
5836,232,3.8
5837,258,4.2
5838,237,3.6
5839,194,4.1
5840,246,4.4
5842,251,4.1
5843,219,3.7
5844,250,4.1
5845,151,3.4
5846,159,3.8
5848,255,4.3
5849,157,4.2
5851,139,3.4
5852,190,3.9
5853,176,3.9
5854,228,3.9
5855,228,3.8
5857,210,3.9
5858,260,3.8
5859,96,4.4
5860,293,4.0
5861,274,3.8
5862,241,4.0
5863,245,3.6
5864,279,4.3
5865,163,4.0
5867,264,3.7
5868,206,3.6
5869,156,4.1
5870,226,4.0
5871,276,3.9
5873,145,3.9
5874,227,3.9
5875,258,4.2
5876,262,3.7
5877,278,3.8
5878,227,4.2
5879,227,4.3
5880,226,4.1
5881,148,4.1
5882,149,4.2
5883,181,3.6
5885,197,4.1
5886,217,4.1
5887,187,3.5
5889,267,4.2
5890,280,2.9
5891,187,3.9
5892,211,4.2
5893,146,3.6
5894,245,3.7
5895,256,4.0
5897,164,3.8
5898,231,4.3
5899,195,4.0
5900,197,3.8
5901,201,4.0
5902,185,4.4
5903,429,3.6
5905,259,4.0
5906,239,3.8
5907,233,4.0
5908,215,3.9
5909,153,3.9
5910,179,3.6
5911,195,3.9
5912,231,4.1
5913,182,4.1
5914,236,3.8
5915,206,3.7
5916,221,3.7
5917,102,3.5
5918,155,3.2
5919,139,4.6
5920,271,3.8
5921,203,3.8
5922,173,4.0
5923,297,4.4
5924,241,3.8
5925,246,3.8
5926,209,3.6
5927,184,3.8
5928,292,3.6
5929,246,3.5
5930,263,4.2
5931,218,3.8
5932,213,3.8
5933,225,3.8
5934,309,3.9
5935,195,3.7
5936,324,3.6
5937,156,3.7
5938,218,3.6
5939,205,3.8
5940,235,3.9
5941,265,3.9
5942,255,3.7
5943,121,3.6
5944,166,3.5
5945,242,4.0
5946,224,4.1
5947,253,3.8
5948,223,3.4
5949,313,4.5
5950,249,3.7
5951,248,4.2
5952,208,3.9
5953,162,3.6
5954,187,3.8
5955,129,3.9
5956,181,4.0
5957,244,3.8
5958,224,3.7
5959,166,3.9
5960,310,3.8
5961,229,4.1
5962,144,4.0
5963,140,4.1
5964,186,3.4
5965,177,4.0
5966,278,3.5
5967,230,3.6
5968,158,4.1
5969,271,4.1
5971,87,3.7
5972,307,4.4
5973,190,3.3
5974,180,3.7
5975,217,4.1
5976,208,4.3
5977,258,3.5
5978,162,4.2
5979,127,4.2
5980,201,3.9
5981,179,3.8
5982,229,3.7
5983,169,4.1
5984,161,3.7
5985,230,4.0
5986,117,4.3
5988,320,4.0
5989,248,3.8
5991,248,4.4
5992,150,4.0
5993,245,4.3
5994,122,3.8
5995,186,3.9
5996,137,3.9
5997,195,3.6
5998,170,3.9
5999,287,4.2
6000,186,3.5
6002,263,3.8
6003,356,4.2
6004,247,3.9
6005,265,3.7
6006,201,4.4
6007,230,4.0
6009,220,4.3
6010,181,3.6
6011,187,4.3
6012,262,3.9
6013,161,3.9
6014,210,3.7
6017,205,4.2
6018,201,4.4
6019,114,3.8
6020,209,4.1
6021,250,3.9
6022,206,4.2
6023,201,4.2
6024,174,4.2
6025,198,3.9
6027,103,4.4
6028,205,3.6
6029,192,4.0
6030,125,3.7
6032,109,4.2
6033,218,3.9
6034,120,3.9
6035,218,4.1
6036,252,3.4
6037,120,4.1
6038,166,4.0
6039,341,4.3
6040,141,4.1
6041,201,3.3
6042,240,3.8
6043,274,3.9
6044,225,4.2
6045,234,3.8
6046,161,4.0
6047,232,3.9
6048,213,3.8
6049,270,3.7
6050,221,4.0
6051,206,4.4
6052,143,4.2
6053,208,3.7
6054,196,3.6
6055,116,4.4
6056,193,3.9
6057,211,4.1
6059,288,3.8
6060,137,3.5
6061,250,4.1
6062,105,3.7
6063,313,3.9
6064,207,3.9
6065,105,4.3
6066,258,3.8
6067,239,3.9
6068,197,3.7
6069,199,3.6
6070,144,4.1
6071,123,3.8
6072,127,3.6
6073,316,3.7
6074,190,4.2
6076,173,4.2
6077,146,4.3
6078,284,4.0
6079,223,4.0
6080,273,4.0
6082,225,3.3
6083,249,4.3
6084,166,4.3
6085,155,3.0
6086,167,3.7
6087,242,3.8
6088,199,3.2
6089,90,4.6
6090,206,3.7
6092,240,4.2
6093,114,3.8
6094,137,3.8
6095,130,3.8
6096,232,3.1
6097,234,3.6
6101,195,3.7
6102,167,4.0
6104,273,3.3
6105,263,3.5
6106,345,4.0
6107,210,3.5
6108,167,4.2
6109,254,3.8
6110,121,4.0
6112,212,4.1
6113,288,3.5
6114,206,3.2
6117,146,3.9
6118,235,4.5
6119,187,4.0
6120,169,3.9
6121,238,3.7
6122,191,3.9
6123,206,3.9
6124,122,3.7
6125,188,4.0
6126,207,4.0
6128,175,3.8
6129,243,4.4
6130,287,3.6
6131,148,4.2
6132,239,3.7
6133,220,4.0
6134,248,3.8
6135,223,4.2
6136,186,3.6
6137,207,3.4
6138,202,4.0
6139,267,4.1
6140,236,4.1
6141,142,4.5
6142,121,4.0
6143,289,3.9
6144,332,4.0
6146,217,3.6
6147,222,4.0
6148,211,3.9
6149,112,4.2
6150,220,3.9
6151,187,4.0
6152,218,4.0
6153,313,3.9
6154,239,3.9
6155,285,3.6
6156,174,4.0
6157,137,3.8
6158,180,4.1
6159,145,4.2
6160,117,3.9
6161,194,3.6
6162,189,4.0
6163,266,3.9
6164,211,4.0
6165,199,3.5
6166,229,4.2
6167,194,3.5
6168,204,3.8
6169,171,3.7
6170,173,3.5
6171,178,4.0
6172,218,4.1
6173,237,3.9
6174,267,4.0
6175,184,4.0
6177,234,3.7
6178,202,4.0
6179,174,4.0
6180,270,3.8
6181,248,3.7
6182,194,3.6
6183,214,3.9
6184,218,3.6
6185,237,4.2
6186,223,4.1
6187,209,4.3
6188,258,3.5
6189,237,3.9
6190,249,3.9
6191,223,3.3
6192,257,3.8
6193,148,4.3
6194,214,3.8
6195,163,3.7
6196,190,3.6
6197,147,4.0
6199,219,3.6
6200,198,3.2
6201,283,3.5
6202,172,3.9
6203,164,4.4
6204,186,3.9
6207,215,3.4
6209,134,3.7
6210,194,4.2
6211,253,3.7
6212,265,3.8
6213,171,3.5
6214,96,4.3
6215,170,3.3
6216,239,3.0
6217,137,4.0
6218,184,4.3
6219,121,4.1
6220,154,3.9
6222,108,4.0
6223,194,3.5
6224,73,4.5
6225,195,3.5
6226,156,4.0
6227,220,4.4
6228,250,4.5
6229,243,3.8
6230,148,3.8
6232,145,3.9
6233,204,3.9
6234,164,3.6
6235,200,3.8
6237,251,4.0
6238,235,4.3
6239,164,3.9
6240,148,4.1
6241,123,3.9
6242,258,3.9
6243,213,3.7
6244,184,4.1
6245,149,3.6
6246,217,4.4
6247,101,4.3
6248,212,3.6
6249,217,3.9
6250,107,3.5
6251,148,4.0
6252,214,4.0
6253,92,3.3
6254,232,3.9
6255,171,3.5
6256,255,4.1
6257,183,4.2
6258,225,3.6
6259,180,3.8
6260,180,4.2
6261,258,3.8
6262,249,4.2
6263,173,3.7
6264,266,4.1
6265,128,3.9
6266,208,3.7
6267,231,3.9
6269,175,4.1
6270,201,4.1
6271,128,3.8
6272,154,3.8
6273,266,3.8
6274,216,4.2
6275,136,3.9
6276,189,3.9
6277,256,4.0
6278,214,3.9
6279,188,4.1
6280,237,3.9
6282,191,3.4
6283,192,3.6
6284,228,3.9
6285,181,3.9
6287,155,4.3
6288,236,3.8
6290,115,4.1
6291,198,4.0
6292,215,3.8
6293,175,3.7
6294,214,3.8
6295,174,4.0
6296,191,4.1
6297,199,4.0
6298,193,4.4
6299,266,3.5
6300,198,3.1
6301,166,3.9
6302,202,3.5
6304,209,3.8
6305,199,3.9
6306,210,3.5
6307,252,3.9
6308,151,4.0
6309,222,4.3
6310,176,4.1
6311,270,4.0
6312,123,4.0
6313,232,3.9
6314,240,3.8
6315,141,3.6
6316,121,3.9
6317,158,4.2
6318,245,3.6
6319,251,3.7
6320,144,3.7
6321,216,3.6
6322,267,3.5
6323,336,3.8
6324,185,3.3
6325,261,4.3
6326,212,4.0
6327,223,4.0
6328,203,3.6
6329,214,3.6
6330,260,3.7
6331,167,3.7
6332,140,4.0
6333,258,4.2
6334,332,3.8
6335,234,3.7
6336,245,3.9
6337,149,4.0
6338,201,4.3
6340,207,4.0
6341,172,4.1
6342,211,4.1
6343,250,4.0
6344,179,4.0
6345,276,4.1
6346,138,4.1
6347,231,4.2
6348,237,3.9
6349,149,3.9
6350,213,4.0
6351,163,3.5
6352,211,4.0
6353,229,3.6
6354,163,4.0
6355,190,3.9
6356,170,4.3
6357,162,4.1
6359,181,3.9
6360,178,3.8
6361,263,4.8
6362,133,4.2
6363,120,3.9
6364,242,3.4
6366,191,4.0
6367,71,3.7
6368,309,4.0
6369,254,4.0
6371,228,3.8
6372,161,3.9
6373,200,4.2
6374,320,4.1
6375,235,3.9
6376,171,4.0
6377,206,4.1
6378,159,4.0
6379,129,3.7
6380,195,3.9
6381,247,3.9
6382,221,3.8
6383,231,3.8
6384,127,4.3
6385,232,4.0
6386,179,4.1
6387,162,4.1
6388,159,3.7
6389,219,3.7
6390,251,3.8
6391,138,3.5
6392,148,4.4
6393,137,3.6
6394,203,2.9
6395,234,4.1
6396,235,3.9
6397,218,3.6
6398,112,4.0
6399,190,3.3
6400,123,4.5
6401,141,4.1
6402,172,3.4
6403,115,4.2
6404,231,4.1
6405,195,4.0
6406,211,3.9
6407,216,4.0
6408,160,3.9
6409,186,4.1
6410,109,3.4
6411,237,4.4
6413,225,4.1
6414,132,4.1
6416,199,4.1
6417,271,3.5
6418,172,4.2
6419,167,4.0
6420,135,3.9
6421,124,3.4
6422,240,3.7
6423,219,4.3
6425,228,4.2
6426,132,4.0
6427,280,3.5
6428,164,4.3
6430,296,4.0
6431,140,4.0
6433,190,3.9
6434,143,3.7
6435,151,4.3
6436,206,3.7
6437,131,4.1
6438,201,4.4
6439,189,3.4
6440,263,3.5
6441,90,3.9
6442,247,4.2
6443,210,3.8
6444,173,4.4
6445,164,4.2
6446,152,3.9
6447,205,3.6
6448,228,3.9
6449,107,3.8
6450,165,3.5
6451,206,4.0
6452,99,4.2
6453,196,3.8
6454,282,3.6
6455,279,4.2
6456,200,3.8
6457,193,4.4
6458,228,3.7
6459,179,4.3
6460,189,3.6
6461,156,3.9
6462,261,4.5
6463,61,4.0
6465,171,3.7
6466,143,3.9
6467,190,4.0
6468,101,4.2
6469,136,4.0
6470,167,3.7
6471,171,3.8
6472,258,3.8
6474,243,2.9
6475,192,3.8
6476,192,3.9
6477,201,3.7
6478,203,3.7
6479,188,3.4
6480,189,4.3
6481,237,4.1
6483,218,4.2
6484,261,4.0
6485,160,3.7
6486,239,3.8
6487,110,4.2
6488,245,3.7
6489,234,4.2
6490,242,3.9
6491,178,4.2
6492,198,4.3
6494,166,3.9
6495,245,4.2
6496,268,3.8
6497,169,4.4
6498,217,4.1
6499,112,4.0
6500,166,3.4
6501,208,4.0
6502,266,4.0
6503,157,3.9
6504,186,3.5
6505,183,4.1
6506,158,3.4
6507,230,3.8
6508,207,4.1
6509,197,3.4
6510,240,4.0
6511,111,4.1
6512,249,3.8
6513,178,4.3
6514,223,4.2
6515,193,4.1
6516,199,3.7
6517,219,3.7
6519,144,3.7
6520,181,3.9
6521,270,4.2
6522,140,3.8
6523,170,4.1
6524,130,4.2
6525,185,3.9
6526,164,3.9
6527,159,4.6
6528,142,3.9
6529,174,3.6
6530,262,3.6
6531,184,4.0
6532,150,3.5
6533,190,3.6
6534,259,3.9
6535,211,3.9
6536,212,3.8
6537,124,4.1
6539,278,3.8
6540,185,4.0
6541,160,4.0
6543,64,4.1
6544,176,4.1
6545,133,3.9
6546,259,3.2
6547,154,4.1
6548,105,4.0
6549,193,4.0
6550,206,4.0
6551,247,3.8
6552,224,3.2
6553,211,3.7
6554,220,3.9
6555,158,3.8
6556,226,4.0
6557,197,4.3
6558,233,3.6
6559,145,4.0
6560,119,3.9
6561,254,4.1
6562,137,4.0
6563,164,3.7
6564,155,4.1
6565,178,3.6
6566,242,3.0
